job_info,job_url,download_timeout,depth,job_attr,date,download_latency,job_place,job_name,download_slot
"发信人: HoneyBubble (甜泡泡), 信区: Intern
标  题: 【实习招聘】【中科院软件所】机器学习/自然语言处理/
发信站: 水木社区 (Wed Nov 30 10:39:55 2016), 站内

一、工作职责：
运用自然语言处理、机器学习、数据挖掘技术处理海量数据，分析与挖掘潜在规律和关联，建模并解决实际问题。

二、主要工作内容包括：
1. 研究自然语言处理、数据挖掘领域的前沿技术，并用于实际问题的改善和优化
2. 大规模机器学习、深度学习算法研究，为大数据分析与挖掘提供技术支持
3. 通过对数据的敏锐洞察，深入挖掘产品潜在价值和需求

三、职位要求：
1. 具有以下任一领域相关的理论背景：机器学习/数据挖掘/信息检索/自然语言处理
2. 至少精通一门编程语言，对数据结构和算法设计有较为深刻的理解
3. 较强的沟通能力和逻辑表达能力，具备良好的团队合作精神和主动沟通意识
4. 每周工作&gt;=3天，实习期至少半年以上
5. 本科或以上在校学生

四、具有以下条件者优先：
1. 熟悉文本分类、知识图谱，有相关项目经验
2. 熟悉信息抽取、大数据分析，有相关项目经验
3. 精通（或熟悉）Python或Java

应聘人员将带有照片的简历投递到jiguang@iscas.ac.cn邮箱中，邮件主题：“应聘实习生”。
",http://www.yingjiesheng.com/job-002-429-401.html,180.0,1,兼职实习,2016-11-30,0.02262091636657715,北京 ,[北京]中科院软件所招聘机器学习|自然语言处理|数据挖掘实习生,www.yingjiesheng.com
"发信人: xceman (xceman), 信区: ITjob
标  题: 【实习】【搜狗】搜狗研究部招聘大规模数据挖掘方向实习
发信站: 水木社区 (Thu Dec  1 11:10:51 2016), 站内

职位名称：大规模数据挖掘方向实习职位               
工作地点：北京                 
                            
岗位职责：                 
1. 搜狗浏览器大规模日志处理             
2. 用户画像的个性化建模             
3. 推荐系统实现与推荐策略调优             
4. 文本处理和知识挖掘             
                              
招聘要求：                 
1.6个月以上实习期                
2.熟练使用c/c  或者java编程语言                 
3.有较好的基本功（数据结构、算法）        
4. 有自然语言处理、数据挖掘或者机器学习相关学习背景              
5.对技术、产品有热情                 
6.与他人合作良好                
加分项：               
1. 有hadoop使用经验                
2. 成绩排名前 10% 加分             
                              
有意者，请直接发简历到：sogou_research_job@qq.com，邮件title请注明【搜狗实习】      
‘为避免垃圾邮件，所以没有用公司内部邮箱，而是采用了免费商业邮箱’ 

",http://www.yingjiesheng.com/job-002-430-424.html,180.0,1,兼职实习,2016-12-01,0.032174110412597656,北京 ,[北京]搜狗研究部招聘大规模数据挖掘方向实习,www.yingjiesheng.com
"发信人: wyc060045 (WYC), 信区: Career_Campus
标  题: 【联想】数据挖掘实习生
发信站: 水木社区 (Wed Nov 30 21:24:37 2016), 站内

岗位：联想数据分析部门 DBA   
工作地点：西二旗联想北研 
招聘人数：1人 
要求：1.熟悉数据库， 熟练使用sql语言进行编程,主要是查询语句的运用，熟练使用excel.             
      2.有较强的逻辑思维能力，对数据敏感，能发掘关键数据。           
      3.有上进心，求知欲，较强的学习能力和沟通能力，具备良好的团队协作能力，踏实，认真，仔细，能按时完成工作。           
      4.每周至少3天，实习3个月以上，英文基本读写能力，薪资优，有饭补。 简历发到：64831515@qq.com
",http://www.yingjiesheng.com/job-002-430-159.html,180.0,1,兼职实习,2016-12-01,0.02244091033935547,北京 ,[北京]联想数据分析部门招聘数据挖掘实习生,www.yingjiesheng.com
"发信人: LuOne (LuOne), 信区: Career_Campus
标  题: 【自动化研究所】中国科学院自动化研究所数据挖掘实习生招聘
发信站: 水木社区 (Fri Dec  2 14:50:08 2016), 站内

中国科学院自动化研究所数据挖掘实习生招聘

实习单位：中国科学院自动化研究所（地点：北京）

实习生招生要求：
1. 有一定的编程能力（C/C  /Python/Java随意)。
2. 态度积极，学习理解能力强，有较强的责任心和抗压能力。
3. 对数据挖掘不讨厌，我指的是数据挖掘工程（你懂的）。
4. 得到学校和导师的许可，能保证三个月以上的全职实习期(一周能保证4天以上全职实习)。

相关待遇：发放实习生工资
请感兴趣的同学发简历给邱泽宇qiuzeyu2013@ia.ac.cn。 请附带本人简历，谢谢。
想评估带你的人可以先来找我要简历。
",http://www.yingjiesheng.com/job-002-431-629.html,180.0,1,兼职实习,2016-12-02,0.02848196029663086,北京 ,[北京]中国科学院自动化研究所招聘数据挖掘实习生,www.yingjiesheng.com
"发信人: Sarra01 (Sarra01), 信区: Intern
标  题: 【实习可转正】【微播易】招聘数据挖掘实习生 、PHP实习生
发信站: 水木社区 (Fri Dec  2 11:24:08 2016), 站内


  
＃微播易＃                     
                                        
投递简历请注明 水木社区 上看到的 邮箱 yuanqingfang@weiboyi.com  QQ:634308275                      
我们是谁？                        
微播易：我们是一个社交自媒体的精准营销的交易平台。这个平台离不开我们的技术团队，我们的技术团队是一个典型的技术驱动型团队，核心成员大部分来自微软，谷歌，雅虎这样的团队，这些成员多是北大清华的背景。他们把外企的开放、平等、自由的氛围带过来微播易，是一个非常扁平化的团队，我们弱化上下级关系。                        
［坐标］鸟巢附近                       
                                              
               急聘：PHP开发工程师             
                                             
               岗位职责：             
1、跟进产品需求，进行网站系统结构设计，快速推进研发和部署             
2、对网站体系结构进行优化与重构，以满足业务与性能要求             
3、对在线系统进行故障排查与修复             
4、创建和改进技术团队内的工程系统、框架与工具             
                          
任职资格：             
1、网站开发经验             
2、会面向对象程序设计（OOP）与基本的设计模式             
3、了解数据库原理和查询优化方法             
4、对数据结构与算法有理解者优先             
                          
                          
                    [急聘]数据挖掘工程师                        
岗位职责：                        
                                              
1 、 社交平台用户行为分析；                        
                                              
2 、 特征值提取与分析；                        
                                              
3 、建立数学模型对用户行为进行预测。                        
                                              
任职资格：                        
                                              
1 、 计算机、数学、统计或其他相关领域本科或本科以上学历；                        
                                              
2 、有机器学习或数据挖掘相关工作经验；                        
                                              
3 、 熟悉常用的数据结构和算法；                        
                                              
4 、有扎实的编程基础，至少能够熟练使用一种编程语言；                        
                                              
5 、熟悉 python 或 java 的优先；                        
                                              
6 、有一定的分布式数据处理经验；熟悉 hadoop 的优先；                        
                                              
7 、逻辑分析能力强。          
",http://www.yingjiesheng.com/job-002-431-465.html,180.0,1,兼职实习,2016-12-02,0.04107499122619629,北京 ,[北京]微播易招聘数据挖掘实习生|PHP实习生,www.yingjiesheng.com
"发信人: panxingcai (panmaple), 支持应届生☆ WWW.YINGJIESHENG.COM☆
标  题: 广州越秀金融控股集团有限公司风险管理部实习生
发信站: 逸仙时空 Yat-Sen Channel (Mon Dec  5 18:42:40 2016)
【公司简介】
广州越秀金融控股集团有限公司（简称“越秀金控”）成立于2012年1月18日，是国内首个地方金控上市平台。目前
拥有广州证券、越秀租赁、越秀产业基金、广州担保、越秀小贷等专业子公司和多个境内外金融业务平台，网点分
布于港澳及全国19个省份、31个城市，目前总资产超过1200亿元，净资产超过200亿元。
【招聘岗位】风险管理部数据分析实习生
【工作内容】
1. 数据库维护，根据业务需求定期更新Wind相关数据。
2. 对数据库数据进行数据分析。
3. 利用机器学习算法构建债券风险预警模型，及现有模型的调优，提升鲁棒性和准确性。
4. 协助开发基于国债期货套期保值的风险管理模型，测试并优化模型。
【职位要求】
1.硕士研究生或大四保研优先，计算机、通讯工程、数学、统计等相关专业
2.熟悉掌握Python开发语言，有良好编程习惯，熟悉scikit-learn，numpy，pandas等第三方库优先
3.具备数据分析处理能力，熟悉掌握MySQL
4.熟悉常用机器学习和数据挖掘算法，对算法的优缺点及适用场景有自己的见解，较强的业务理解和分析能力，利
用算法解决实际问题，有相关项目经验优先
5.学习能力和逻辑分析能力强，有求知欲，工作细心，有责任心和团队精神
6.实习时间3个月以上
【薪资待遇】公司提供午餐，并有一定实习补贴
【实习地点】广州市天河区珠江新城广州国际金融中心西塔
【应聘方式】意向者请简历投递至：1525804295@qq.com，邮件及简历标题注明：数据分析实习生 姓名-学校-年级
，简历投递截止时间为2016年12月11日。
--
※ 来源:．逸仙时空 Yat-Sen Channel http://argo.sysu.edu.cn:874/ [FROM: 183.6.168.38]
",http://www.yingjiesheng.com/job-002-433-451.html,180.0,1,兼职实习,2016-12-05,0.026060819625854492,广州 ,[广州]广州越秀金融控股集团有限公司风险管理部,www.yingjiesheng.com
"发信人: guohaiyanggg (guohaiyanggg), 信区: Career_Campus
标  题: 【Trustdata 校招】【大数据】招聘数据挖掘工程师
发信站: 水木社区 (Mon Dec  5 16:58:36 2016), 站内

数据挖掘工程师（15-20k）       
工作职责：       
1.    设计和搭建自动化的数据挖掘平台；       
2.    负责用户画像和数据挖掘，提升个性化的数据挖掘服务；       
3.    对海量业务数据进行分析，深度挖掘用户行为特征，构建用户精准营销的指标体系；       
岗位要求：       
1.    统计、数学、计算机等相关专业硕士毕业；       
2.    熟悉常用的数据挖掘、机器学习算法和技术；       
3.    具备扎实的编码能力，精通Java、Python程序开发；熟悉map-reduce；       
4.    熟悉大数据量、实时业务、高并发、高吞吐、高可靠性分布式系统的优先；       
               
Trustdata （http://www.itrustdata.cn ）移动互联网大数据监测平台，致力成为中国大数据时代下最领先的移动应用数据内容解决方案提供商，为客户提供最专业的移动端各领域数据产品、咨询等专业服务。Trustdata 覆盖超过6万应用，1.3亿月度活跃用户，通过对中国移动互联网大数据的采集、分析和研究，帮助企业主、移动各个领域和投资人了解自身应用业务状况以及整个移动应用市场趋势，帮助行业从业者更好的制定产品、营销和投资策略相关的市场决策。       
              
Berg guo              
QQ     ：2262381087       
E-mail ：guohaiyang@itrustdata.com.cn       
地址：北京朝阳区大望京保利国际广场Tower1-701B 
",http://www.yingjiesheng.com/job-002-433-169.html,180.0,1,全职,2016-12-05,0.02994990348815918,北京 ,[北京]Trustdata招聘数据挖掘工程师,www.yingjiesheng.com
"发信人: zhujxi (zhujxi), 信区: Intern
标  题: 【实习】百度糯米招聘数据挖掘实习生
发信站: 水木社区 (Mon Dec  5 13:56:22 2016), 站内

-计算机相关专业 
-熟悉Linux环境 
-熟悉Shell、Python、PHP等脚本类语言 
-熟悉Hadoop/Spark/Hive 优先 
-具有较强的数学功底及建模能力，有一定的数据分析、机器学习等理论和技术基础 
-有较强的分析问题和解决问题的能力，善于学习新事物 
-能连续实习的同学优先 
  
感兴趣的同学发简历到 zhujingxi@baidu.com 
",http://www.yingjiesheng.com/job-002-432-895.html,180.0,1,兼职实习,2016-12-05,0.02558588981628418,北京 ,[北京]百度糯米招聘数据挖掘实习生,www.yingjiesheng.com
"发信人: hrcandy (高德软件hrcandy), 信区: Career_Campus
标  题: 阿里巴巴高德招聘机器学习/数据挖掘工程师
发信站: 水木社区 (Mon Dec  5 11:20:42 2016), 站内

岗位描述:
1、阿里工单挖掘 
2、到达点挖掘 
3、geocoding 
4、众包数据挖掘 
5、POI层级网格化挖掘
岗位要求:
1.计算机、数学专业，本科或以上学历 
2.Python，C/C  或者Java开发经验 
3.精通数据挖掘项目的流程和思路，熟悉常用的算法和模型 
4.对地理和位置数据的挖掘有浓厚兴趣，充满激情，挑战未知 
5.很强的数据分析能力，沟通能力，逻辑思维能力 
6、知名互联网实习经验者优先，17年毕业


薪资面议
请发送简历到lenka@alibaba-inc.com
",http://www.yingjiesheng.com/job-002-432-732.html,180.0,1,全职,2016-12-05,0.01947617530822754,北京 ,[北京]阿里巴巴高德招聘机器学习|数据挖掘工程师,www.yingjiesheng.com
"发信人: shenmahr (shenmahr), 信区: Job_Post 
标  题: 【社招】【阿里巴巴-神马搜索】数据挖掘工程师 
发信站: 天地人大 (Wed Dec  7 14:23:23 2016), 站内 
  
阿里巴巴-神马搜索 
  
神马搜索是阿里巴巴旗下的移动搜索品牌，中国第二大搜索引擎。我们专注于移动端搜索，致力于为用户创造方便、快捷、开放的移动搜索新体验。 
  
工作亮点：阿里平台、诱惑的薪资福利（25-40k/m）、广阔的发展空间、专业务实的团队 
   
如有意向，请注明岗位投递，将简历发送到邮箱wb-wy251050@alibaba-inc.com。欢迎各路英雄豪杰加入到我们这个充满梦想与激情的团队来！ 
  
职位名称 
商业搜索-数据挖掘工程师-反作弊     
https://job.alibaba.com/zhaopin/position_detail.htm?positionId=30998 
UC头条爬虫和页面分析提取研发工程师     
https://job.alibaba.com/zhaopin/position_detail.htm?positionId=29997 
  
  
岗位描述 
1.负责阿里移动事业群搜索广告网盟广告反作弊相关业务。通过异常检测相关算法，挖掘系统内不符合正常分布的行为pattern，或行为实体。对不同来源的点击特征的概率分布进行调研；  
2.应用先进的统计建模、数据挖掘、机器学习方法建立数据模型解决实际问题，并研发创新方法以解决常规算法不能解决的问题； 
3.负责大规模文本、图像、视频、音频、APP等数据的抓取、结构化信息抽取、内容分析、垃圾过滤、质量识别等工作。建设良性的UC头条内容生态体系。 
岗位要求 
1.本科及以上学历，计算机, 统计，数学相关专业，并且在该方向上至少有2年以上工作经验； 
2.熟悉常用算法和数据结构，对数据挖掘、机器学习算法有较强的实现能力； 
3.具备linux环境研发能力，精通java或c  语言，熟悉python ； 
4.有数据挖掘相关经验，能够使用hadoop、storm、spark等相关平台。 
  
-- 
  
-- 
  
-- 
  
※ 来源:·天地人大 http://www.tdrd.org·[FROM: 106.37.225.*] 
",http://www.yingjiesheng.com/job-002-435-163.html,180.0,1,全职,2016-12-07,0.02090907096862793,北京 ,[北京]阿里巴巴神马搜索,www.yingjiesheng.com
"发信人: jjtsuper (jiangjt), 信区: Career_Campus
标  题: 【京东商城-收益管理团队】诚聘 算法资深工程师&amp;数据挖掘专家
发信站: 水木社区 (Wed Dec  7 12:44:34 2016), 站内

Job title: 算法工程师(Data scientist)               
Location: 北京——亦庄               
email：jiangjiatao@jd.com                
                
                
京东商城收益管理团队诚招量化分析领域的专家，包括统计、机器学习和运筹优化方向。我们希望您以坚实的技术能力和热忱和我们一起解决京东业务上的挑战。         
                  
我们团队在统计学、算法、运筹优化及计算机方面拥有丰富经验。通过基于大数据的数据分析，我们利用理论知识和数学模型来解决收益管理、用户行为分析、客户服务水平、市场渗透等电商领域内的业务问题。我们团队与斯坦福大学OR方向的著名教授及团队有深入合作。         
                  
我们团队解决的问题包括动态定价，营销效果评估、预测及促销决策; 用户行为分析/选择模型，产品生命周期与管理等。         
                  
工作职责：         
                  
1.         参与JD新一代动态定价模型搭建和具体问题解决方案的设计工作，和业务团队及产品经理一道，了解业务背景及需求。         
                  
2.         运用机器学习相关技术，对海量数据进行处理和分析，挖掘相关信息，建立模型，分析关键因素，优化定价和促销相关产品         
                  
3.         基于大数据平台，提取、处理业务数据，通过 数据分析和数据挖掘，给出直观的结论及业务洞见         
                  
4.          跟进数据挖掘，机器学习相关技术的业界发展，并合理的运用到实际产品中，开发机器学习模型及算法来预测特定指标，如用户行为模型、用户倾向等。 开发优化模型和系统，给出最优决策。         
                  
职位要求：         
                  
1.         在统计/数学/计算机/机器学习/运筹优化相关领域拥有硕士或博士学位。在分析、预测、优化方向有实际应用经历。  对数据敏感，喜欢并善于从数据中发现规律。         
                  
2.         精通机器学习中的预测模型，如logistic regression, 神经网络，SVN及决策树等         
                  
3.         熟悉统计语言，如R, 或S.，熟悉数据库及SQL。         
                  
4.         在机器学习模型和算法方向有应用经验。基于分布式及大数据平台的优化考虑。         
                  
5.         掌握常用算法编程语言，如R,Python, C#等。         
                  
6.         有在大数据平台上处理大规模实时数据及应用机器学习模型经验者加分。         
                  
                   
                  
福利待遇:                
(1)Packages:25 - 100W                
(2)有机会和世界名校(stanford)，国际顶级商学院教授交流工作。  
",http://www.yingjiesheng.com/job-002-434-976.html,180.0,1,全职,2016-12-07,0.020248889923095703,北京 ,[北京]京东商城收益管理团队,www.yingjiesheng.com
"发信人: hoverfisher (翱翔的飞鱼), 信区: Intern
标  题: 【百度 实习】机器学习/自然语言处理/数据挖掘 实习生(内推)
发信站: 水木社区 (Wed Dec  7 12:30:15 2016), 站内

部门主要负责大搜海量数据分析，在这里实习生和正式员工同样培养，实习生同样可以负责核心项目，充分体现自己的价值，深刻感受百度的技术氛围。现在希望师弟师妹能够踊跃加入，实习表现优秀科研拿到提前offer哦。 实习生要求最好是2018年及以后毕业的同学，2017年毕业的同学不确定能有指标，觉得想来也可以试一下。

主要工作：   
       1）独立进行一般的数据统计和预处理   
       2）在算法工程师的指导下，进行领域数据抽取、标签体系建立、模型开发、模型优化、算法评估等工作   
       3）对百度的海量业务数据进行分析，调研符合业务需求的策略解决方案   
实习生工作职责：   
       1、对搜索引擎整体用户体验进行分析，评估和考核，对比自身和竞品的趋势，提升大搜索的用户体验   
       2、深入探索用户行为，洞察习惯/需求/痛点，助力产品创新和孵化，提升搜索效果   
       3、构建针对用户的挖掘模型   
职位要求：   
       1、计算机相关专业（数据挖掘，机器学习，人工智能，计算智能，模式识别，信息检索等相关方向），数学（统计学等，有深厚数学功底，热爱数学）物理（有较强的抽象建模能力）   
       2、熟练掌握python/java/C,C   ，其中一种或多种等   
       3、熟悉Linux/Unix环境，shell编程等   
       4、了解hadoop平台及常见组件   
       5、热爱互联网，较强的分析解决问题的能力，踏实，主动，较强的学习能力   
时间要求：   
       实习时间3个月以上，每周工作3天以上   
       -加分项：了解 机器学习/数据挖掘/信息检索/自然语言处理/文本分类与聚类/统计数学 某一方面基本算法，掌握至少一个算法，有算法实现和应用经验尤佳 。

     工作地点：北京百度科技园  
    如果您对该工作岗位有意向的话，请与我联系。   
    邮箱：wtt90baiduer@163.com  
     
    邮件题目请标明【应聘岗位-姓名】，邮件正文说明一周可以实现几天，可以实现到几月，目前人是否在北京可以来参加面试，请以附件形式添加个人简历。
",http://www.yingjiesheng.com/job-002-434-968.html,180.0,1,兼职实习,2016-12-07,0.023576974868774414,北京 ,[北京]百度招聘机器学习|自然语言处理|数据挖掘实习生,www.yingjiesheng.com
"[原帖] 发信人: wkv(北寻亦寻), !WWW.YINGJIESHENG.COM!
标  题: 【全职】 明略数据 招聘大数据/Java工程师
发信站: 饮水思源 (2016年12月08日10:47:17 星期四)

明略数据是一家具有自主知识产权的中国大数据科技公司。一直深入大数据挖掘，致力于
用领先科技成就客户价值，实现数据到智慧的转换。是红杉资本中国基金在中国公共安全
领域投资的第一家大数据企业。

公司网址：
http://www.mininglamp.com

工作职责：
大数据相关软件开发。

岗位要求：
1、对大数据感兴趣，热爱写代码，乐于钻研各种技术；
2、统招本科及以上学历，专业不限，计算机等相关理工科专业优先；
3、Java基础扎实，具备基本算法、数据结构基础；
4、良好的沟通能力、学习能力，有一定的独立工作和解决问题的能力；
5、有一定工作经验，能够较快入职。

优先考虑：
有Scala、Python、Hadoop、Spark使用经验。

工作地点：
上海

head count多多，欢迎各大高校感兴趣的校友发简历到 wenkewei@mininglamp.com

--

※ 来源:·饮水思源 bbs.sjtu.edu.cn·[FROM: 116.226.225.198]
",http://www.yingjiesheng.com/job-002-435-872.html,180.0,1,全职,2016-12-08,0.026188135147094727,上海 ,[上海]明略数据招聘大数据|Java工程师,www.yingjiesheng.com
"[原帖] 发信人: suweiming(= =), 信区: JobInfo
标  题: 【留用/实习】银联数据服务有限公司
发信站: 饮水思源 (2016年12月08日09:37:08 星期四)

银联数据服务有限公司（以下简称银联数据）是中国银联股份有限公司的控股子公司，主
要业务是计算机软件的研发和销售，系统集成，数据处理（发卡处理、主机托管、灾备服
务等）及相关的技术咨询和技术服务，是上海市高新技术企业和软件企业。银联数据的客
户银行主要有兴业银行、中国民生银行、华夏银行等，另外还包括一些外资银行。目前银
联数据在签约客户银行数量、上线客户银行数量、系统处理账户数量、账户年度复合增长
率等指标方面，均在国内银行卡第三方处理商中名列第一。

咨询与数据分析部主要负责根据客户需求提供一体化的信用卡业务的咨询与培训，为客户
业务发展提供模型支持或数据分析类产品与服务。

咨询部目前拟招聘5个岗位的实习生，均为长期实习岗位，表现优异者有机会推荐为正式员
工。
有意向的同学请将简历投递至以下信箱：ljxu@cupdata.com ，邮件主题和简历文件请以“
学校-专业-年级-姓名-岗位名称”命名，应聘数据可视化实习生岗位的同学建议附上个人
可视化作品作为案例。


岗位一：数据分析助理（实习）
 
【岗位职责】
1.     参与基础数据分析工作，如协助进行数据清洗、整理等；
2.     协助整理编写项目相关文档及数据分析报告。
【任职条件】
1.     211或985高校计算机、数学、统计等相关专业研究生，有数据建模或文本数据挖掘
经验者优先考虑；
2.     对数据库有一定的了解，能熟练使用SQL或、SAS进行代码开发；
3.     热爱数据工作，逻辑思维能力强，对数据具有一定的敏感性，具有独立思考、分析
问题、解决问题的能力；
4.     认真细致，积极主动，责任心强，有良好的执行力和沟通能力。



岗位二：数据可视化实习生

 

【岗位职责】

1.    进行信用卡相关数据的统计和分析

2.    根据各数据指标特性，进行数据可视化实现

【任职要求】

1.    熟悉html、css、javascript

2.    至少会echarts、bootstrap等前端框架的一种

3.    对数据具有一定的敏感性，具有独立思考、分析问题、解决问题的能力；

4.    认真细致，积极主动，责任心强，有良好的执行力和沟通能力。



岗位三：咨询助理（实习）

【岗位职责】
1.    协助咨询师进行项目相关资料收集、整理和汇编；

2.    协助进行项目相关文档的编写；

3.    协助进行项目相关展示PPT的制作；

4. 完成部门领导安排的其他工作。
【任职条件】
1.    本科及以上学历,金融相关专业；
2.    较强的文字功底，良好的数据整理及分析能力；

3.    能熟练使用word、excel、powerpoint等office办公软件；
4.    良好的沟通、协调能力。




岗位四：JAVA开发实习工程师

【岗位职责】

1、   负责金融领域应用网站前前端开发，测试工作。

2、   负责网络前端页面结构、视觉表现和交互功能的开发设计工作

3、   负责完成开发、测试等文档编写工作。

4、   提供对在用户使用中出现的问题，予以必要的支持工作。

【任职条件】

1、   熟悉使用Javascript语言进行开发的经验，熟练掌握语言本质，常规函数/对象、D
OM操作等。

2、   熟悉基本的HTML/CSS网页制作技术，对页面的结构设计和样式应用有充分的理解。

3、   熟悉JQuery，能够熟练运用jquery以及扩展jquery。

4、   对技术有强烈的兴趣，喜欢钻研，具有良好的学习能力，沟通技能，团队合作能力
。

5、   有良好的团队合作精神，有强烈的上进心和求知欲，善于学习和运用新知识，善于
沟通和逻辑表达。


岗位五：业务支持岗


【岗位职责】

1、   按要求处理、编辑文档；

2、   处理日常综合事务；

3、   完成领导交办的其他工作 。

【任职条件】

1、   在读本科生及以上，每周保证3－4天实习，法律、档案管理等相关专业优先；

2、   有较好的沟通能力，遇到问题能及时沟通；

3、   Excel、word运用较熟练，具有较好的文字综合能力；

4、   做事有条理，有耐心，有一定判断力。
--

!yingjiesheng.com!:·饮水思源 bbs.sjtu.edu.cn·[FROM: 101.95.175.62]
",http://www.yingjiesheng.com/job-002-435-822.html,180.0,1,全职,2016-12-08,0.0336911678314209,上海 ,[上海]银联数据服务有限公司2017招聘,www.yingjiesheng.com
"福利:五险一金 补充医疗保险 免费班车 员工旅游 通讯补贴 专业培训 绩效奖金 年终奖金 弹性工作 定期体检

职能类别:大客户销售

岗位职责：
1、协助开拓、跟进、维护行业客户；
2、深度挖掘和分析客户需求，跟踪项目进度，成功签订合同，执行公司销售策略，完成业绩考核指标；
3、协助完成行业销售计划的执行与实施，负责项目协调、管理；
4、负责辖区市场信息的收集及竞争对手的分析；
5、负责行业合作渠道的建立与新老客户之间的信任关系，促成订单。
 任职要求：
1、计算机专业，或从事过计算机相关行业销售实习经验优先；
2、了解能源、军工能源、军工、医疗行业等行业资讯；
3、严谨细致、思路清晰，有良好的逻辑思维能力和文字写作能力，自我学习能力强；
4、积极面对销售工作，有主动销售的意识和心态；
5、具备良好的销售意识和沟通技巧，具备商务谈判能力、交际能力、协调能力；
6、了解IT信息化相关知识，熟练使用OFFICE办公软件；
7、形象/气质佳、性格开朗、普通话标准；
8、责任心强，能够承受工作压力并保持良好心态，善于维护和保持与客户的良好关系，能适应出差；
9、大专（含大专）及以上学历，专业不限；严谨细致、思路清晰。 ",http://www.yingjiesheng.com/job-002-435-739.html,180.0,1,全职,2016-12-08,0.025082111358642578,北京 ,[北京]北京睿至大数据有限公司,www.yingjiesheng.com
"杭州览众数据科技有限公司
用人单位行业：IT服务(系统/数据/维护)/多领域经营用人单位规模：50人以下用人单位类型：/企业/民营企业/高新技术发展企业
招聘开始时间:2016-12-08    招聘截止时间:2018-12-31    点击率:

         职位名称    工作地点   学历要求    招聘人数(人)    1电话销售杭州市滨江区物联网街451号芯图大厦1201本科及以上1职位描述：
职位描述：
1、通过电话、邮件、微信等社交渠道与客户进行良好的沟通；
2、通过电话挖掘客户潜在需求；
3、完善客户资料。
职位要求：
1、对开发客户工作有较高热情
2、工作态度认真负责、有很强的责任心；
3、中专以上学历，有无经验均可，公司提供专业培训；
4、欢迎有志向做销售的大学实习生；          职位名称    工作地点   学历要求    招聘人数(人)    2销售助理滨江区物联网街451号芯图大厦1201本科及以上1职位描述：
职位描述：
1、协助售前顾问找到目标客户、组织完成项目销售推进工作并完成公司下达销售指标；
2、挖掘信息化需求商机，执行行业销售策略，参与策划、组织行业市场活动；
职位要求：
1、大专及以上学历，欢迎有志于从事销售工作的大学应届生；
2、心智成熟、有责任意识、抗压能力强、积极热情、吃苦耐劳与团队合作精神。
3、具有较强的学习能力、沟通能力、与关系建立能力；
4、能接受出差；
5、具有1年或以上企业信息化产品直销推广工作者优先考虑； 
用人单位简介       杭州览众数据科技有限公司成立于2015年，是一家专注于大数据分析的新型创业公司，是大数据价值创新的发掘者。核心技术团队成员均毕业于全球顶级学府，依托世界一流的建模团队，公司专注于供应链优化、营销科学及其金融产品的研发。    自公司成立以来，览众数据先后服务于浙江物产集团、三力士、海森堡、永艺家具、一鸣食品、数慧科技等行业的领先客户，帮助他们在行业领域不断取得成功。     借着国家大力推动大数据产业发展和“互联网 ”的东风，览众数据将进一步开拓创新，增强技术创新能力，加快大数据市场产业布局，努力成为行业领导者，为我国大数据行业发展贡献一份力量。 联系方式
    联系人：王璐
    单位电话：0571-81958509
    主页：http://www.linezonedata.com/
    传真：0571-81958509
    电子邮箱：hr@linezonedata.com
    地址：杭州市滨江区物联网街451号芯图大厦1201室
    邮编：310000
",http://www.yingjiesheng.com/job-002-436-742.html,180.0,1,全职,2016-12-09,0.364285945892334,其它 ,[杭州]杭州览众数据科技有限公司,www.yingjiesheng.com
"发信人: WHHH (WHHH), 信区: Intern 
标  题: 【实习】【今日头条】数据挖掘实习生 
发信站: 天地人大 (Mon Dec 12 13:41:52 2016), 站内 
  
工作地点：北京市海淀区北三院西路43号 中航广场 
实习薪资：日薪200~300元/天 
实习时间：3~4天/周，≥4个月 
  
【岗位职责】 
大规模互联网和UGC文本数据的分析与挖掘工作，包括分类、关键词提取、命名实体识别、聚类、主题分析，情感分析等工作。 
  
【职位要求】 
具备强悍的编码能力具有扎实的数据结构和算法功底 
熟练掌握自然语言处理领域的基础理论和方法，并有一定的相关研究或项目经验。 
熟悉linux开发环境，熟悉C  和python语言的优先熟悉文本数据挖掘的常用方法，有一定的相关研究或项目经验为佳 
优秀的分析问题能力和解决问题的能力，对解决具有挑战姓问题充满激情 
对搜索引擎、广告投放，机器学习相关技术有经验者优先 
实习时间最好6个月 
  
请将简历发送至：hr@bytedance.com “姓名 数据挖掘实习” 
-- 
  
※ 来源:·天地人大 http://www.tdrd.org·[FROM: 120.52.147.*] 
",http://www.yingjiesheng.com/job-002-438-276.html,180.0,1,兼职实习,2016-12-12,0.0203249454498291,北京 ,[北京]今日头条招聘数据挖掘实习生,www.yingjiesheng.com
